sf__Id,sf__Created,Name,inscor__Keyword__c,Manufacturer_Name__c,BD_ExternalId__c,job_id
01tep000002Qcd4AAC,False,23A02038-302,CONDUIT,None Specified,21215.0,750ep000003HeSLAA0
01tep000002Qcd5AAC,False,23A02038-303,CONDUIT,None Specified,21216.0,750ep000003HeSLAA0
01tep000002Qcd6AAC,False,23A02038-304,CONDUIT,None Specified,21217.0,750ep000003HeSLAA0
01tep000002Qcd7AAC,False,23A02038-420,CONDUIT,None Specified,21218.0,750ep000003HeSLAA0
01tep000002Qcd8AAC,False,23A02038-426,CONDUIT,None Specified,21219.0,750ep000003HeSLAA0
01tep000002Qcd9AAC,False,23A02038-436,CONDUIT,None Specified,21220.0,750ep000003HeSLAA0
01tep000002QcdAAAS,False,23A02038-438,CONDUIT,None Specified,21221.0,750ep000003HeSLAA0
01tep000002QcdBAAS,False,23A02038-440,CONDUIT,None Specified,21222.0,750ep000003HeSLAA0
01tep000002QcdCAAS,False,23A02038-443,CONDUIT,None Specified,21223.0,750ep000003HeSLAA0
01tep000002QcdDAAS,False,23A02038-444,CONDUIT,None Specified,21224.0,750ep000003HeSLAA0
01tep000002QcdEAAS,False,23A02038-446,CONDUIT,None Specified,21225.0,750ep000003HeSLAA0
01tep000002QcdFAAS,False,23A02038-447,CONDUIT,None Specified,21226.0,750ep000003HeSLAA0
01tep000002QcdGAAS,False,23A02038-448,CONDUIT,None Specified,21227.0,750ep000003HeSLAA0
01tep000002QcdHAAS,False,23A02038-449,CONDUIT,None Specified,21228.0,750ep000003HeSLAA0
01tep000002QcdIAAS,False,23A02038-450,CONDUIT,None Specified,21229.0,750ep000003HeSLAA0
01tep000002QcdJAAS,False,23A02038-451,CONDUIT,None Specified,21230.0,750ep000003HeSLAA0
01tep000002QcdKAAS,False,23A02038-453,CONDUIT,None Specified,21231.0,750ep000003HeSLAA0
01tep000002QcdLAAS,False,23A02038-454,CONDUIT,None Specified,21232.0,750ep000003HeSLAA0
01tep000002QcdMAAS,False,23A02038-455,CONDUIT,None Specified,21233.0,750ep000003HeSLAA0
01tep000002QcdNAAS,False,23A02038-456,CONDUIT,None Specified,21234.0,750ep000003HeSLAA0
01tep000002QcdOAAS,False,23A02038-457,CONDUIT,None Specified,21235.0,750ep000003HeSLAA0
01tep000002QcdPAAS,False,23A02038-611,CONDUIT,None Specified,21236.0,750ep000003HeSLAA0
01tep000002QcdQAAS,False,23A02038-613,CONDUIT,None Specified,21237.0,750ep000003HeSLAA0
01tep000002QcdRAAS,False,23A02038-614,CONDUIT,None Specified,21238.0,750ep000003HeSLAA0
01tep000002QcdSAAS,False,23A02038-615,CONDUIT,None Specified,21239.0,750ep000003HeSLAA0
01tep000002QcdTAAS,False,23A02038-616,CONDUIT,None Specified,21240.0,750ep000003HeSLAA0
01tep000002QcdUAAS,False,23A02038-618,CONDUIT,None Specified,21241.0,750ep000003HeSLAA0
01tep000002QcdVAAS,False,23A02038-619,CONDUIT,None Specified,21242.0,750ep000003HeSLAA0
01tep000002QcdWAAS,False,23A02038-620,CONDUIT,None Specified,21243.0,750ep000003HeSLAA0
01tep000002QcdXAAS,False,24200-002,CABLE,None Specified,21244.0,750ep000003HeSLAA0
01tep000002QcdYAAS,False,24200-004,CABLE,None Specified,21245.0,750ep000003HeSLAA0
01tep000002QcdZAAS,False,315W5304-4,AEROSEAL,SPIRIT,21246.0,750ep000003HeSLAA0
01tep000002QcdaAAC,False,315W5304-5,SEAL,SPIRIT,21247.0,750ep000003HeSLAA0
01tep000002QcdbAAC,False,315W5304-6,SEAL,SPIRIT,21248.0,750ep000003HeSLAA0
01tep000002QcdcAAC,False,315W5304-7,SEAL,SPIRIT,21249.0,750ep000003HeSLAA0
01tep000002QcddAAC,False,315W5304-8,SEAL,SPIRIT,21250.0,750ep000003HeSLAA0
01tep000002QcdeAAC,False,315W5309-1,CAM,SPIRIT,21251.0,750ep000003HeSLAA0
01tep000002QcdfAAC,False,315W5309-2,CAM,SPIRIT,21252.0,750ep000003HeSLAA0
01tep000002QcdgAAC,False,315W5401-4,DOOR AY,Boeing,21253.0,750ep000003HeSLAA0
01tep000002QcdhAAC,False,315W5402-3,DOOR ASSY,SPIRIT,21254.0,750ep000003HeSLAA0
01tep000002QcdiAAC,False,315W5412-9,HINGE ASSY,SPIRIT,21255.0,750ep000003HeSLAA0
01tep000002QcdjAAC,False,315W5445-1,"LINER,AUXILLIAR",SPIRIT,21256.0,750ep000003HeSLAA0
01tep000002QcdkAAC,False,315W5445-2,"LINER,AUXILLIAR",SPIRIT,21257.0,750ep000003HeSLAA0
01tep000002QcdlAAC,False,315W5445-3,"LINER,MAIN",SPIRIT,21258.0,750ep000003HeSLAA0
01tep000002QcdmAAC,False,315W5446-1,RUB STRIP,SPIRIT,21259.0,750ep000003HeSLAA0
01tep000002QcdnAAC,False,315W5446-10,RUB STRIP,SPIRIT,21260.0,750ep000003HeSLAA0
01tep000002QcdoAAC,False,315W5446-11,RUBSTRIP,Boeing,21261.0,750ep000003HeSLAA0
01tep000002QcdpAAC,False,315W5446-2,RUB STRIP,SPIRIT,21262.0,750ep000003HeSLAA0
01tep000002QcdqAAC,False,315W5446-3,RUB STRIP,SPIRIT,21263.0,750ep000003HeSLAA0
01tep000002QcdrAAC,False,315W5446-4,RUB STRIP,SPIRIT,21264.0,750ep000003HeSLAA0
01tep000002QcdsAAC,False,315W5446-5,Rub Strip,SPIRIT,21265.0,750ep000003HeSLAA0
01tep000002QcdtAAC,False,315W5446-6,RUB STRIP,SPIRIT,21266.0,750ep000003HeSLAA0
01tep000002QcduAAC,False,315W5446-7,RUB STRIP,SPIRIT,21267.0,750ep000003HeSLAA0
01tep000002QcdvAAC,False,315W5446-8,RUB STRIP,SPIRIT,21268.0,750ep000003HeSLAA0
01tep000002QcdwAAC,False,315W5446-9,RUB STRIP,SPIRIT,21269.0,750ep000003HeSLAA0
01tep000002QcdxAAC,False,315W5449-2,SPACER,Boeing,21270.0,750ep000003HeSLAA0
01tep000002QcdyAAC,False,315W5462-1,SEAL-FWD,SPIRIT,21271.0,750ep000003HeSLAA0
01tep000002QcdzAAC,False,315W5462-2,SEAL-AFT,SPIRIT,21272.0,750ep000003HeSLAA0
01tep000002Qce0AAC,False,315W5508-1,HINGE FITTING,SPIRIT,21273.0,750ep000003HeSLAA0
01tep000002Qce1AAC,False,315W5508-2,HINGE FITTING,SPIRIT,21274.0,750ep000003HeSLAA0
01tep000002Qce2AAC,False,315W5511-9,SEAL AY,Boeing,21275.0,750ep000003HeSLAA0
01tep000002Qce3AAC,False,315W5514-1,SPACER,SPIRIT,21276.0,750ep000003HeSLAA0
01tep000002Qce4AAC,False,315W5523-1,SEAL ASSY,SPIRIT,21277.0,750ep000003HeSLAA0
01tep000002Qce5AAC,False,315W5534-1,SHOE ASSY,SPIRIT,21278.0,750ep000003HeSLAA0
01tep000002Qce6AAC,False,315W5545-1,SEAL,Boeing,21279.0,750ep000003HeSLAA0
01tep000002Qce7AAC,False,315W5545-3,SEAL,Boeing,21280.0,750ep000003HeSLAA0
01tep000002Qce8AAC,False,315W5545-4,SEAL,SPIRIT,21281.0,750ep000003HeSLAA0
01tep000002Qce9AAC,False,315W5545-5,SEAL ASSY,SPIRIT,21282.0,750ep000003HeSLAA0
01tep000002QceAAAS,False,315W5545-6,SEAL ASSY,SPIRIT,21283.0,750ep000003HeSLAA0
01tep000002QceBAAS,False,315W5550-1,DOOR,SPIRIT,21284.0,750ep000003HeSLAA0
01tep000002QceCAAS,False,315W5551-1,DOOR,SPIRIT,21285.0,750ep000003HeSLAA0
01tep000002QceDAAS,False,315W5552-1,DOOR,SPIRIT,21286.0,750ep000003HeSLAA0
01tep000002QceEAAS,False,315W5554-11,LINK ASSY - DRA,SPIRIT,21287.0,750ep000003HeSLAA0
01tep000002QceFAAS,False,315W5554-9,LINK ASSY - DRA,SPIRIT,21288.0,750ep000003HeSLAA0
01tep000002QceGAAS,False,315W5649-3,FIRE SEAL,SPIRIT,21289.0,750ep000003HeSLAA0
01tep000002QceHAAS,False,31684-3,SOLENOID,None Specified,21290.0,750ep000003HeSLAA0
01tep000002QceIAAS,False,31AT225,SWITCH,None Specified,21291.0,750ep000003HeSLAA0
01tep000002QceJAAS,False,31TW1-7,SWITCH,None Specified,21292.0,750ep000003HeSLAA0
01tep000002QceKAAS,False,31TW2-207,SWITCH,None Specified,21293.0,750ep000003HeSLAA0
01tep000002QceLAAS,False,3202642-2,"VALVE,CHECK, 3",Honeywell GA Components & Spare Parts,21294.0,750ep000003HeSLAA0
01tep000002QceMAAS,False,3202804-1,VALVE,Honeywell GA Component Repairs,21295.0,750ep000003HeSLAA0
01tep000002QceNAAS,False,3202854-1,"VALVE CHECK, AP",Honeywell GA Components & Spare Parts,21296.0,750ep000003HeSLAA0
01tep000002QceOAAS,False,3204908-5,"VALVE OUTL, OVE",Honeywell GA Components & Spare Parts,21297.0,750ep000003HeSLAA0
01tep000002QcePAAS,False,3215302-4,"VALVE,PRSOV/HPS",Honeywell GA Components & Spare Parts,21298.0,750ep000003HeSLAA0
01tep000002QceQAAS,False,315W5304-3,SEAL,SPIRIT,21299.0,750ep000003HeSLAA0
01tep000002QceRAAS,False,3215388-1,VALVE DUCT VENT,Honeywell GA Components & Spare Parts,21300.0,750ep000003HeSLAA0
01tep000002QceSAAS,False,451W4110-22,RAIL,Goodrich Cargo Systems Spare Parts,21301.0,750ep000003HeSLAA0
01tep000002QceTAAS,False,451W4110-23,RAIL,Goodrich (Lucas) Electrical Component Spare Parts,21302.0,750ep000003HeSLAA0
01tep000002QceUAAS,False,451W4110-25,RAIL AY,Boeing,21303.0,750ep000003HeSLAA0
01tep000002QceVAAS,False,451W4110-27,RAIL,Goodrich Cargo Systems Spare Parts,21304.0,750ep000003HeSLAA0
01tep000002QceWAAS,False,451W4110-28,RAIL,Goodrich Cargo Systems Spare Parts,21305.0,750ep000003HeSLAA0
01tep000002QceXAAS,False,451W4110-29,RAIL AY,Boeing,21306.0,750ep000003HeSLAA0
01tep000002QceYAAS,False,451W4110-30,RAIL AY,Boeing,21307.0,750ep000003HeSLAA0
01tep000002QceZAAS,False,451W4110-31,RAIL AY,Boeing,21308.0,750ep000003HeSLAA0
01tep000002QceaAAC,False,451W4110-32,RAIL AY,Boeing,21309.0,750ep000003HeSLAA0
01tep000002QcebAAC,False,451W4110-33,RAIL AY,Boeing,21310.0,750ep000003HeSLAA0
01tep000002QcecAAC,False,451W4110-34,RAIL AY,Boeing,21311.0,750ep000003HeSLAA0
01tep000002QcedAAC,False,451W4110-35,RAIL AY,Boeing,21312.0,750ep000003HeSLAA0
01tep000002QceeAAC,False,451W4110-36,RAIL AY,Boeing,21313.0,750ep000003HeSLAA0
01tep000002QcefAAC,False,451W4110-37,RAIL,Goodrich Cargo Systems Spare Parts,21314.0,750ep000003HeSLAA0
01tep000002QcegAAC,False,451W4110-38,RAIL,Goodrich Cargo Systems Spare Parts,21315.0,750ep000003HeSLAA0
01tep000002QcehAAC,False,451W4110-39,RAIL AY,Boeing,21316.0,750ep000003HeSLAA0
01tep000002QceiAAC,False,451W4110-40,RAIL,Goodrich Cargo Systems Spare Parts,21317.0,750ep000003HeSLAA0
01tep000002QcejAAC,False,451W4110-41,GUIDE,Goodrich Cargo Systems Spare Parts,21318.0,750ep000003HeSLAA0
01tep000002QcekAAC,False,451W4110-42,GUIDE,Goodrich Cargo Systems Spare Parts,21319.0,750ep000003HeSLAA0
01tep000002QcelAAC,False,451W4112-2,ROLLERAY,Boeing,21320.0,750ep000003HeSLAA0
01tep000002QcemAAC,False,451W4113-5,RESTRANT,Goodrich (Lucas) Electrical Component Spare Parts,21321.0,750ep000003HeSLAA0
01tep000002QcenAAC,False,451W4113-6,RESTRANT,Goodrich (Lucas) Electrical Component Spare Parts,21322.0,750ep000003HeSLAA0
01tep000002QceoAAC,False,451W4116-2,BUSHING,Boeing,21323.0,750ep000003HeSLAA0
01tep000002QcepAAC,False,451W4119-7,RESTRANT,Boeing,21324.0,750ep000003HeSLAA0
01tep000002QceqAAC,False,451W4120-5,WASHER,Goodrich Cargo Systems Spare Parts,21325.0,750ep000003HeSLAA0
01tep000002QcerAAC,False,451W4120-6,WASHER,Goodrich Cargo Systems Spare Parts,21326.0,750ep000003HeSLAA0
01tep000002QcesAAC,False,451W4121-5,WASHER,Goodrich Cargo Systems Spare Parts,21327.0,750ep000003HeSLAA0
01tep000002QcetAAC,False,451W4121-7,WASHER,Goodrich Cargo Systems Spare Parts,21328.0,750ep000003HeSLAA0
01tep000002QceuAAC,False,451W4140-3,GUIDE AY,Boeing,21329.0,750ep000003HeSLAA0
01tep000002QcevAAC,False,451W4140-4,GUIDE AY,Boeing,21330.0,750ep000003HeSLAA0
01tep000002QcewAAC,False,451W4140-5,GUIDE,Goodrich (Lucas) Electrical Component Spare Parts,21331.0,750ep000003HeSLAA0
01tep000002QcexAAC,False,451W4140-6,GUIDE,Goodrich (Lucas) Electrical Component Spare Parts,21332.0,750ep000003HeSLAA0
01tep000002QceyAAC,False,451W4210-25,RAIL AY,Boeing,21333.0,750ep000003HeSLAA0
01tep000002QcezAAC,False,451W4210-26,RAIL AY,Boeing,21334.0,750ep000003HeSLAA0
01tep000002Qcf0AAC,False,451W4210-27,RAIL AY,Boeing,21335.0,750ep000003HeSLAA0
01tep000002Qcf1AAC,False,451W4210-28,RAIL AY,Boeing,21336.0,750ep000003HeSLAA0
01tep000002Qcf2AAC,False,451W4210-29,RAIL AY,Boeing,21337.0,750ep000003HeSLAA0
01tep000002Qcf3AAC,False,451W4210-30,RAIL AY,Boeing,21338.0,750ep000003HeSLAA0
01tep000002Qcf4AAC,False,451W4210-31,RAIL,Goodrich Cargo Systems Spare Parts,21339.0,750ep000003HeSLAA0
01tep000002Qcf5AAC,False,451W4210-32,RAIL,Goodrich Cargo Systems Spare Parts,21340.0,750ep000003HeSLAA0
01tep000002Qcf6AAC,False,451W4210-33,RAIL AY,Boeing,21341.0,750ep000003HeSLAA0
01tep000002Qcf7AAC,False,451W4210-34,RAIL AY,Boeing,21342.0,750ep000003HeSLAA0
01tep000002Qcf8AAC,False,451W4210-35,RAIL AY,Boeing,21343.0,750ep000003HeSLAA0
01tep000002Qcf9AAC,False,451W4210-37,RAIL,Goodrich (Lucas) Electrical Component Spare Parts,21344.0,750ep000003HeSLAA0
01tep000002QcfAAAS,False,451W4210-40,RAIL AY,Boeing,21345.0,750ep000003HeSLAA0
01tep000002QcfBAAS,False,451W4210-41,GUIDE,Goodrich Cargo Systems Spare Parts,21346.0,750ep000003HeSLAA0
01tep000002QcfCAAS,False,451W4210-43,GUIDE,Goodrich Cargo Systems Spare Parts,21347.0,750ep000003HeSLAA0
01tep000002QcfDAAS,False,451W4210-44,RAIL,Goodrich Cargo Systems Spare Parts,21348.0,750ep000003HeSLAA0
01tep000002QcfEAAS,False,451W4210-45,RAIL,Goodrich Cargo Systems Spare Parts,21349.0,750ep000003HeSLAA0
01tep000002QcfFAAS,False,451W4210-46,RAIL,Goodrich Cargo Systems Spare Parts,21350.0,750ep000003HeSLAA0
01tep000002QcfGAAS,False,451W4210-47,RAIL,Goodrich Cargo Systems Spare Parts,21351.0,750ep000003HeSLAA0
01tep000002QcfHAAS,False,451W4210-48,RAIL,Goodrich Cargo Systems Spare Parts,21352.0,750ep000003HeSLAA0
01tep000002QcfIAAS,False,451W4210-57,GUIDE,Goodrich Cargo Systems Spare Parts,21353.0,750ep000003HeSLAA0
01tep000002QcfJAAS,False,451W4210-58,RAIL AY,Boeing,21354.0,750ep000003HeSLAA0
01tep000002QcfKAAS,False,451W4210-61,GUIDE,Goodrich Cargo Systems Spare Parts,21355.0,750ep000003HeSLAA0
01tep000002QcfLAAS,False,808580-1,DUCT,Boeing,21356.0,750ep000003HeSLAA0
01tep000002QcfMAAS,False,808596-1,ROD,Boeing,21357.0,750ep000003HeSLAA0
01tep000002QcfNAAS,False,808601-1,CONNECTR,HAMILTON SUNDSTRAND,21358.0,750ep000003HeSLAA0
01tep000002QcfOAAS,False,808602-1,DUCT,Boeing,21359.0,750ep000003HeSLAA0
01tep000002QcfPAAS,False,808603-1,DUCT,HAMILTON SUNDSTRAND,21360.0,750ep000003HeSLAA0
01tep000002QcfQAAS,False,808630-1,COOLER,Boeing,21361.0,750ep000003HeSLAA0
01tep000002QcfRAAS,False,8087-400,COUPLING,Boeing,21362.0,750ep000003HeSLAA0
01tep000002QcfSAAS,False,809581-4,ACTUATOR,HAMILTON SUNDSTRAND,21363.0,750ep000003HeSLAA0
01tep000002QcfTAAS,False,81000-33801,LIGHT,Boeing,21364.0,750ep000003HeSLAA0
01tep000002QcfUAAS,False,81000-33802,LIGHT - 81000-3,Resource Data Pricing (Map to AVL),21365.0,750ep000003HeSLAA0
01tep000002QcfVAAS,False,81000-33901,LIGHT,Boeing,21366.0,750ep000003HeSLAA0
01tep000002QcfWAAS,False,81000-35701,LIGHT,Boeing,21367.0,750ep000003HeSLAA0
01tep000002QcfXAAS,False,81000-35802,LENS,Boeing,21368.0,750ep000003HeSLAA0
01tep000002QcfYAAS,False,81001-33801,HOUSING,Boeing,21369.0,750ep000003HeSLAA0
01tep000002QcfZAAS,False,81001-33802,HOUSING,Boeing,21370.0,750ep000003HeSLAA0
01tep000002QcfaAAC,False,81001-33901,RED PROXIMITY L,BE Aerospace,21371.0,750ep000003HeSLAA0
01tep000002QcfbAAC,False,8102-0401,SENSOR,Resource Data Pricing (Map to AVL),21372.0,750ep000003HeSLAA0
01tep000002QcfcAAC,False,810200-3,CTC,Boeing,21373.0,750ep000003HeSLAA0
01tep000002QcfdAAC,False,810204-4,VALVE,AIRBUS SAS,21374.0,750ep000003HeSLAA0
01tep000002QcfeAAC,False,810205-2,VALVE,AIRBUS SAS,21375.0,750ep000003HeSLAA0
01tep000002QcffAAC,False,810206-5,ACTUATOR,Boeing,21376.0,750ep000003HeSLAA0
01tep000002QcfgAAC,False,810207-4,RH FIDH,AIRBUS SAS,21377.0,750ep000003HeSLAA0
01tep000002QcfhAAC,False,810208-9,B777 HEAT EXCHA,HS,21378.0,750ep000003HeSLAA0
01tep000002QcfiAAC,False,810209-11,ACM,Boeing,21379.0,750ep000003HeSLAA0
01tep000002QcfjAAC,False,810210-2,EXCHANGR,Boeing,21380.0,750ep000003HeSLAA0
01tep000002QcfkAAC,False,810211-1,"SENSOR, TEMPERA",None Specified,21381.0,750ep000003HeSLAA0
01tep000002QcflAAC,False,810211-2,TEMPERATURE SEN,HS,21382.0,750ep000003HeSLAA0
01tep000002QcfmAAC,False,810212-1,DUCT,Boeing,21383.0,750ep000003HeSLAA0
01tep000002QcfnAAC,False,810213-1,NOZZLE,Boeing,21384.0,750ep000003HeSLAA0
01tep000002QcfoAAC,False,810214-2,VALVE,AIRBUS SAS,21385.0,750ep000003HeSLAA0
01tep000002QcfpAAC,False,810216-1,VALVE,Boeing,21386.0,750ep000003HeSLAA0
01tep000002QcfqAAC,False,810220-1,SENSOR,Boeing,21387.0,750ep000003HeSLAA0
01tep000002QcfrAAC,False,810220-2,SENSOR,Boeing,21388.0,750ep000003HeSLAA0
01tep000002QcfsAAC,False,810221-1,"VALVE,BUTTERFLY",None Specified,21389.0,750ep000003HeSLAA0
01tep000002QcftAAC,False,810221-2,VALVE,AIRBUS SAS,21390.0,750ep000003HeSLAA0
01tep000002QcfuAAC,False,810223-1,SENSOR,Boeing,21391.0,750ep000003HeSLAA0
01tep000002QcfvAAC,False,810223-2,"SENSOR, THMS TE",HS,21392.0,750ep000003HeSLAA0
01tep000002QcfwAAC,False,810229-6,VALVE,Boeing,21393.0,750ep000003HeSLAA0
01tep000002QcfxAAC,False,810230-4,SENSOR,AIRBUS SAS,21394.0,750ep000003HeSLAA0
01tep000002QcfyAAC,False,810233-2,VALVE,Boeing,21395.0,750ep000003HeSLAA0
01tep000002QcfzAAC,False,810233-3,VALVE AY,Boeing,21396.0,750ep000003HeSLAA0
01tep000002Qcg0AAC,False,810234-3,SENSOR,Boeing,21397.0,750ep000003HeSLAA0
01tep000002Qcg1AAC,False,810237-1,DUCT,Boeing,21398.0,750ep000003HeSLAA0
01tep000002Qcg2AAC,False,810238-1,DUCT,Boeing,21399.0,750ep000003HeSLAA0
01tep000002Qcg3AAC,False,810239-1,DUCT,Boeing,21400.0,750ep000003HeSLAA0
01tep000002Qcg4AAC,False,810240-1,DUCT,Boeing,21401.0,750ep000003HeSLAA0
01tep000002Qcg5AAC,False,810241-2,DUCT,Boeing,21402.0,750ep000003HeSLAA0
01tep000002Qcg6AAC,False,810242-1,DUCT,Boeing,21403.0,750ep000003HeSLAA0
01tep000002Qcg7AAC,False,810243-1,DUCT,Boeing,21404.0,750ep000003HeSLAA0
01tep000002Qcg8AAC,False,810244-2,DUCT,Boeing,21405.0,750ep000003HeSLAA0
01tep000002Qcg9AAC,False,810245-2,DUCT,Boeing,21406.0,750ep000003HeSLAA0
01tep000002QcgAAAS,False,810247-1,DUCT,Boeing,21407.0,750ep000003HeSLAA0
01tep000002QcgBAAS,False,810248-1,DUCT,Boeing,21408.0,750ep000003HeSLAA0
01tep000002QcgCAAS,False,810249-1,DUCT,Boeing,21409.0,750ep000003HeSLAA0
01tep000002QcgDAAS,False,810251-2,DUCT,Boeing,21410.0,750ep000003HeSLAA0
01tep000002QcgEAAS,False,HB187,HEATER,Boeing,21411.0,750ep000003HeSLAA0
01tep000002QcgFAAS,False,HB188,HEATER,Boeing,21412.0,750ep000003HeSLAA0
01tep000002QcgGAAS,False,HB244,HEATER,Boeing,21413.0,750ep000003HeSLAA0
01tep000002QcgHAAS,False,HB254,HEATER,Boeing,21414.0,750ep000003HeSLAA0
01tep000002QcgIAAS,False,HBL7487,OUTLET,Boeing,21415.0,750ep000003HeSLAA0
01tep000002QcgJAAS,False,HD11090-101,HOLDDOWN,Boeing,21416.0,750ep000003HeSLAA0
01tep000002QcgKAAS,False,HD11091-101,HOLDDOWN,Boeing,21417.0,750ep000003HeSLAA0
01tep000002QcgLAAS,False,HD11098-101,HOLDDOWN,Boeing,21418.0,750ep000003HeSLAA0
01tep000002QcgMAAS,False,HFE95-20D,ESPRESSO MAKER,AIRBUS SAS,21419.0,750ep000003HeSLAA0
01tep000002QcgNAAS,False,HG2040AD01,SAARU,Boeing,21420.0,750ep000003HeSLAA0
01tep000002QcgOAAS,False,HG2040AD02,SAARU,Honeywell Commercial Airline Components & Spare Pa,21421.0,750ep000003HeSLAA0
01tep000002QcgPAAS,False,HG2060AD01,ADIRU,Honeywell,21422.0,750ep000003HeSLAA0
01tep000002QcgQAAS,False,HLT423AP10-11,BOLT,Boeing,21423.0,750ep000003HeSLAA0
01tep000002QcgRAAS,False,HLT423AP10-9,BOLT,Boeing,21424.0,750ep000003HeSLAA0
01tep000002QcgSAAS,False,HLX64621,BULB,Resource Data Pricing (Map to AVL),21425.0,750ep000003HeSLAA0
01tep000002QcgTAAS,False,HP1373100-3,VALVE AY,Boeing,21426.0,750ep000003HeSLAA0
01tep000002QcgUAAS,False,HP1373105-1,HANDLE,Boeing,21427.0,750ep000003HeSLAA0
01tep000002QcgVAAS,False,HP750A32,PLUG,Boeing,21428.0,750ep000003HeSLAA0
01tep000002QcgWAAS,False,HR003,HEATER,Boeing,21429.0,750ep000003HeSLAA0
01tep000002QcgXAAS,False,HR004,HEATER,Boeing,21430.0,750ep000003HeSLAA0
01tep000002QcgYAAS,False,HRS3CAR16,BEARING,Boeing,21431.0,750ep000003HeSLAA0
01tep000002QcgZAAS,False,HS1070,SWITCH,Valtec Control Valves,21432.0,750ep000003HeSLAA0
01tep000002QcgaAAC,False,HS32,CLAMP,Jamco America,21433.0,750ep000003HeSLAA0
01tep000002QcgbAAC,False,HS60,CLAMP,Jamco America,21434.0,750ep000003HeSLAA0
01tep000002QcgcAAC,False,HTA4F,RELAY,Boeing,21435.0,750ep000003HeSLAA0
01tep000002QcgdAAC,False,HTC7F,RELAY,Boeing,21436.0,750ep000003HeSLAA0
01tep000002QcgeAAC,False,HTC7N,RELAY,Boeing,21437.0,750ep000003HeSLAA0
01tep000002QcgfAAC,False,HV3110A,GROMMET,Boeing,21438.0,750ep000003HeSLAA0
01tep000002QcggAAC,False,HV6064,PLUG,None Specified,21439.0,750ep000003HeSLAA0
01tep000002QcghAAC,False,IC026001,OVEN,Boeing,21440.0,750ep000003HeSLAA0
01tep000002QcgiAAC,False,IC027001,OVEN,Boeing,21441.0,750ep000003HeSLAA0
01tep000002QcgjAAC,False,IT4350-350,HOSE AY,Boeing,21442.0,750ep000003HeSLAA0
01tep000002QcgkAAC,False,IT4352-526,TEE,Boeing,21443.0,750ep000003HeSLAA0
01tep000002QcglAAC,False,IT4353-523,HOSE AY,Boeing,21444.0,750ep000003HeSLAA0
01tep000002QcgmAAC,False,J082269-6,UNIT BALL,Resource Data Pricing (Map to AVL),21445.0,750ep000003HeSLAA0
01tep000002QcgnAAC,False,J0NC3,RING,Boeing,21446.0,750ep000003HeSLAA0
01tep000002QcgoAAC,False,J23167-10,ISOLATOR,Boeing,21447.0,750ep000003HeSLAA0
01tep000002QcgpAAC,False,JCD4N,RELAY,None Specified,21448.0,750ep000003HeSLAA0
01tep000002QcgqAAC,False,JCLD4N,RELAY-SEALED,None Specified,21449.0,750ep000003HeSLAA0
01tep000002QcgrAAC,False,JD4L115,RELAY,Boeing,21450.0,750ep000003HeSLAA0
01tep000002QcgsAAC,False,JE4,ACTUATOR,Boeing,21451.0,750ep000003HeSLAA0
01tep000002QcgtAAC,False,JF001001,HOT CUP,Boeing,21452.0,750ep000003HeSLAA0
01tep000002QcguAAC,False,JISB1176M4X16,CAP SCREW,Jamco America,21453.0,750ep000003HeSLAA0
01tep000002QcgvAAC,False,JISB1181M8TA,NUT,Jamco America,21454.0,750ep000003HeSLAA0
01tep000002QcgwAAC,False,JISB1255A10,LOCK WASHER SUS,Jamco America,21455.0,750ep000003HeSLAA0
01tep000002QcgxAAC,False,JM43CB3SS112,CLAMP,Boeing,21456.0,750ep000003HeSLAA0
01tep000002QcgyAAC,False,JMS0206-2-125SS,HOSE-DRAIN,Jamco America,21457.0,750ep000003HeSLAA0
01tep000002QcgzAAC,False,JMS0206-3A020SS,HOSE-DRAIN,Jamco America,21458.0,750ep000003HeSLAA0
01tep000002Qch0AAC,False,JMS0206-3A066SS,HOSE-DRAIN,Jamco America,21459.0,750ep000003HeSLAA0
01tep000002Qch1AAC,False,JMS0206-6-060SS,HOSE-DRAIN,Jamco America,21460.0,750ep000003HeSLAA0
01tep000002Qch2AAC,False,JMS1503-11-1,WASHER,Boeing,21461.0,750ep000003HeSLAA0
01tep000002Qch3AAC,False,JMS1503-17-3C,WASHER,None Specified,21462.0,750ep000003HeSLAA0
01tep000002Qch4AAC,False,JMS1515-5103S5,RING,Boeing,21463.0,750ep000003HeSLAA0
01tep000002Qch5AAC,False,HB186,HEATER,Boeing,21464.0,750ep000003HeSLAA0
01tep000002Qch6AAC,False,JMS1602-6100,BUSHING,Boeing,21465.0,750ep000003HeSLAA0
01tep000002Qch7AAC,False,0FV7100A07G07,TRIM TYPE9,Jamco America,21466.0,750ep000003HeSLAA0
01tep000002Qch8AAC,False,0FV7100A07G08,TRIM TYPE9,Jamco America,21467.0,750ep000003HeSLAA0
01tep000002Qch9AAC,False,0FV7300A01G03,TRIM ASSY,None Specified,21468.0,750ep000003HeSLAA0
01tep000002QchAAAS,False,0FV7300A01G04,TRIM TYPE11,Jamco America,21469.0,750ep000003HeSLAA0
01tep000002QchBAAS,False,0FV8150A01M05,SHAFT,Jamco America,21470.0,750ep000003HeSLAA0
01tep000002QchCAAS,False,0FV8160A01G01,ROD ASSY,Jamco America,21471.0,750ep000003HeSLAA0
